cod-estabel;tipo-frete;regional;cod-zona;nome-abrev;nr-pedcli;nr-pedrep;situacao;cod-emitente;nome-emit;nome-matriz;cod-emitente-tri;nome-emit-tri;nome-abrev-tri;dt-implant;dt-entrega;cidade;uf;peso;volumes;paletes;nr-simul;dt-fatur;dt-agendamento;porcentagem-in-full;agendado;cdd-embarq;Cliente-de-Agendamento;peso-emb;volumes-emb;paletes-emb;observacao;volumes-pedido;nr-nota-fis;qt-cancelada;situacao-credito;cod-rep;nome-rep;cod-veiculo;desc-veiculo;dt-apr-cred;data-simul;dt-criacao-prog;dt-embarque;dt-daturamento;agenda-solicitada;data-agenda-solicitada;mês-ped;mês-fat;chave;status-agend;status-transpo;infull;canal;tipo-veiculo;destino;gt;gc;lt-cred;lt-form;lt-prog;lt-total;lt-fat-ent;houve_reprog?;smn-fat;status
101;CIF;REGIONAL SE;101-90;ATACADAO 274;3330/0140;919037043;Aberto;476284;ATACADAO S.A.;ATACADAO 000;0;;;24/05/2024;24/05/2024;Aracaju;SE;6711,089;597;9,6;924499;?;?;95,22;?;?;yes;0;0;0;;627;?;0;Aprovado;333;ELAINE SILVA;116;Carreta Baú (25t);24/05/2024;25/06/2024;?;?;?;?;?;5;0;3330/0140924499;;;95%;CASH & CARRY;CARRETA;Cliente;NAIRA RITA;MOZART ALVIM;0;32;2;34;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL SE;101-90;ATACADAO 274;3330/0143;919037609;Aberto;476284;ATACADAO S.A.;ATACADAO 000;0;;;24/05/2024;24/05/2024;Aracaju;SE;77,028;12;0,142857143;0;?;?;0;no;?;yes;0;0;0;;210;;0;Aprovado;333;ELAINE SILVA;;;24/05/2024;?;?;?;?;no;?;5;0;3330/01430;;;6%;CASH & CARRY;;Cliente;NAIRA RITA;MOZART ALVIM;0;34;#VALOR!;34;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL SE;101-90;ATACADAO 274;3330/0143;919037609;Aberto;476284;ATACADAO S.A.;ATACADAO 000;0;;;24/05/2024;24/05/2024;Aracaju;SE;1174,119;198;1,476365833;924499;?;?;94,29;?;?;yes;0;0;0;;210;?;0;Aprovado;333;ELAINE SILVA;116;Carreta Baú (25t);24/05/2024;25/06/2024;?;?;?;?;?;5;0;3330/0143924499;;;94%;CASH & CARRY;CARRETA;Cliente;NAIRA RITA;MOZART ALVIM;0;32;2;34;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PB;101-97;HIPER QUEIR.;1750/0267;;Aberto;463262;HIPER QUEIROZ LTDA;SUP QUEIROZ1;0;;;24/05/2024;24/05/2024;Sao Bento;PB;6913,235;621;8,00249878;0;?;?;0;no;?;no;0;0;0;;621;;0;Aprovado;175;CABRAL NETO;;;24/05/2024;?;?;?;?;no;?;5;0;1750/02670;;;100%;KEY ACCOUNT REGIONAL;;Cliente;CICLEUSA REGINA;DAVISON;0;34;#VALOR!;34;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE3;101-97;E MARGARIDA.;0280/0716;;At. Parcial;464226;E MARGARIDA DOS SANTOS ME;E MARGARIDA.;0;;;24/05/2024;24/05/2024;Caruaru;PE;779,45;70;0,875;924277;02/07/2024;03/07/2024;3,56;no;?;yes;0;0;0;;1964;?;0;Aprovado;28;RENATO M;110;Truck Baú (13,5t);24/05/2024;21/06/2024;24/06/2024;?;?;no;?;5;7;0280/0716924277;;;4%;VAREJO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;28;3;40;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE4;101-47;KENIO SUPERM;1100/0598;;At. Parcial;6561;KENIO SUPERMERCADO LTDA;KENIO SUPERM;0;;;24/05/2024;24/05/2024;Paulo Afonso;BA;109,99275;12;0,190172772;0;?;?;0;no;?;no;0;0;0;;608;;8;Aprovado;110;GILVAN 110;;;27/05/2024;?;?;?;?;no;?;5;0;1100/05980;;;2%;VAREJO;;Cliente;FABIANO JOSÉ;DAYANNE M;0;0;0;34;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE4;101-47;KENIO SUPERM;1100/0598;;At. Parcial;6561;KENIO SUPERMERCADO LTDA;KENIO SUPERM;0;;;24/05/2024;24/05/2024;Paulo Afonso;BA;2417,521;239;2,776061318;921456;29/06/2024;01/07/2024;39,31;no;?;no;0;0;0;;608;?;0;Aprovado;110;GILVAN 110;116;Carreta Baú (25t);27/05/2024;01/06/2024;25/06/2024;?;?;no;?;5;6;1100/0598921456;OK;Carga Ofertada;39%;VAREJO;CARRETA;Cliente;FABIANO JOSÉ;DAYANNE M;3;5;24;38;2;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL SE;101-90;ATACADAO 068;3330/0138;919037039;At. Parcial;10571;ATACADAO S.A.;ATACADAO 000;0;;;24/05/2024;24/05/2024;ARACAJU;SE;7096,115;658;10,79027778;0;?;?;0;no;?;yes;0;0;0;;2144;;0;Aprovado;333;ELAINE SILVA;;;24/05/2024;?;?;?;?;no;?;5;0;3330/01380;;;31%;CASH & CARRY;;Cliente;NAIRA RITA;MOZART ALVIM;0;0;0;34;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL SE;101-90;ATACADAO 109;3330/0139;919037041;At. Parcial;460833;ATACADAO S.A.;ATACADAO 000;0;;;24/05/2024;24/05/2024;Aracaju;SE;4680,72;413;5,3;0;?;?;0;no;?;yes;0;0;0;;1377;;0;Aprovado;333;ELAINE SILVA;;;24/05/2024;?;?;?;?;no;?;5;0;3330/01390;;;30%;CASH & CARRY;;Cliente;NAIRA RITA;MOZART ALVIM;0;0;0;34;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL SE;101-90;ATACADAO 068;3330/0142;919037608;At. Parcial;10571;ATACADAO S.A.;ATACADAO 000;0;;;24/05/2024;24/05/2024;ARACAJU;SE;378,982;83;0,699861762;0;?;?;0;no;?;yes;0;0;0;;291;;0;Aprovado;333;ELAINE SILVA;;;24/05/2024;?;?;?;?;no;?;5;0;3330/01420;;;29%;CASH & CARRY;;Cliente;NAIRA RITA;MOZART ALVIM;0;0;0;34;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE1;101-97;VITA NORTE C;0250/0850;;At. Parcial;10467;COMERCIAL VITA NORTE LTDA;VITA NORTE C;0;;;24/05/2024;15/06/2024;Recife;PE;8867,04;672;9,6;924261;29/06/2024;01/07/2024;42,86;no;?;yes;0;0;0;;1568;?;0;Aprovado;25;ADRIANA;112;Carreta Baú (25t);24/05/2024;21/06/2024;25/06/2024;?;?;no;?;5;6;0250/0850924261;;;43%;ATACADO DISTRIBUIDOR;CARRETA;Cliente;FABIANO JOSÉ;DAYANNE M;0;28;4;16;2;no;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PB;101-41;QUEIROZ A 09;1750/0264;;At. Parcial;485986;QUEIROZ ATACADAO LTDA;SUP QUEIROZ1;0;;;24/05/2024;24/05/2024;Catole do Rocha;PB;506,038;75;0,774413723;0;?;?;0;no;?;no;0;0;0;;835;;0;Aprovado;175;CABRAL NETO;;;24/05/2024;?;?;?;?;no;?;5;0;1750/02640;;;9%;ATACADO;;Cliente;CICLEUSA REGINA;DAVISON;0;0;0;34;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL RN2;101-97;NORDESTAO 06;0120/0425;1000731098;At. Parcial;4641;SUPERMERCADO NORDESTAO LTDA;NORDESTAO 01;0;;;24/05/2024;24/05/2024;Parnamirim;RN;5548,95;219;7,282828283;0;?;?;0;no;?;yes;0;0;0;;8555;;250;Aprovado;12;ELIOFÁBIA;;;24/05/2024;?;?;?;?;no;?;5;0;0120/04250;;;3%;KEY ACCOUNT REGIONAL;;Cliente;RIVELLY TAVARES;DAVISON;0;0;0;34;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL RN2;101-97;NORDESTAO 06;0120/0425;1000731098;At. Parcial;4641;SUPERMERCADO NORDESTAO LTDA;NORDESTAO 01;0;;;24/05/2024;24/05/2024;Parnamirim;RN;6703,06;508;7,257142857;922469;28/06/2024;01/07/2024;5,94;no;593323;yes;6703,06;508;7,257142857;;8555;?;0;Aprovado;12;ELIOFÁBIA;112;Carreta Baú (25t);24/05/2024;07/06/2024;25/06/2024;26/06/2024;?;no;?;5;6;0120/0425922469;Pendente Agendamento;;6%;KEY ACCOUNT REGIONAL;CARRETA;Cliente;RIVELLY TAVARES;DAVISON;0;14;18;38;3;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL RN2;101-97;NORDESTAO 06;0120/0425;1000731098;At. Parcial;4641;SUPERMERCADO NORDESTAO LTDA;NORDESTAO 01;0;;;24/05/2024;24/05/2024;Parnamirim;RN;686,14;52;0,742857143;922470;02/07/2024;03/07/2024;0,61;no;?;yes;0;0;0;;8555;?;0;Aprovado;12;ELIOFÁBIA;112;Carreta Baú (25t);24/05/2024;07/06/2024;17/06/2024;?;?;no;?;5;7;0120/0425922470;;;1%;KEY ACCOUNT REGIONAL;CARRETA;Cliente;RIVELLY TAVARES;DAVISON;0;14;10;40;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL RN2;101-97;NORDESTAO 33;0120/0427;1000731273a;At. Parcial;4643;SUPERMERCADO NORDESTAO LTDA;NORDESTAO 01;0;;;24/05/2024;24/05/2024;PARNAMIRIM;RN;5300,36;450;6,859031491;0;?;?;0;no;?;yes;0;0;0;;2105;;0;Aprovado;12;ELIOFÁBIA;;;24/05/2024;?;?;?;?;no;?;5;0;0120/04270;;;21%;KEY ACCOUNT REGIONAL;;Cliente;RIVELLY TAVARES;DAVISON;0;0;0;34;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL RN2;101-97;SUP. NORDEST;0120/0428;1000731275;At. Parcial;486723;SUPERMERCADO NORDESTAO LTDA;NORDESTAO 01;0;;;24/05/2024;24/05/2024;Sao Goncalo do Amarante;RN;862,2;70;1,136363636;0;?;?;0;no;?;yes;0;0;0;;3037;;0;Aprovado;12;ELIOFÁBIA;;;24/05/2024;?;?;?;?;no;?;5;0;0120/04280;;;2%;KEY ACCOUNT REGIONAL;;Cliente;RIVELLY TAVARES;DAVISON;0;0;0;34;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL RN2;101-97;SUP. NORDEST;0120/0428;1000731275;At. Parcial;486723;SUPERMERCADO NORDESTAO LTDA;NORDESTAO 01;0;;;24/05/2024;24/05/2024;Sao Goncalo do Amarante;RN;12477,444;1081;16,2903517;922951;03/07/2024;05/07/2024;35,59;no;?;yes;0;0;0;;3037;?;0;Aprovado;12;ELIOFÁBIA;110;Truck Baú (13,5t);24/05/2024;12/06/2024;26/06/2024;?;?;no;?;5;7;0120/0428922951;;;36%;KEY ACCOUNT REGIONAL;TRUCK;Cliente;RIVELLY TAVARES;DAVISON;0;19;14;42;2;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL RN2;101-97;SUP NORD 37;0120/0430;1000731331a;At. Parcial;473248;SUPERMERCADO NORDESTAO LTDA;NORDESTAO 01;0;;;24/05/2024;24/05/2024;Natal;RN;6044,45;530;8,402279202;0;?;?;0;no;?;yes;0;0;0;;2305;;0;Aprovado;12;ELIOFÁBIA;;;24/05/2024;?;?;?;?;no;?;5;0;0120/04300;;;23%;KEY ACCOUNT REGIONAL;;Cliente;RIVELLY TAVARES;DAVISON;0;0;0;34;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE2;101-97;SUP FAM 0027;0230/0835;;At. Parcial;461857;SUPERMERCADO DA FAMILIA LTDA;SUP FAMI 01;0;;;24/05/2024;24/05/2024;Jaboatao dos Guararapes;PE;2617,9;240;3,033333334;0;?;?;0;no;?;yes;0;0;0;;10152;;0;Aprovado;23;ANDRE SANTOS;;;24/05/2024;?;?;?;?;no;?;5;0;0230/08350;;;2%;KEY ACCOUNT REGIONAL;;Cliente;EDIWINA GALVAO;DAYANNE M;0;0;0;34;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE2;101-97;SUP FAM 0027;0230/0835;;At. Parcial;461857;SUPERMERCADO DA FAMILIA LTDA;SUP FAMI 01;0;;;24/05/2024;24/05/2024;Jaboatao dos Guararapes;PE;22376,3;2045;28,32412217;921029;01/07/2024;02/07/2024;20,14;no;?;yes;0;0;0;;10152;?;0;Aprovado;23;ANDRE SANTOS;112;Carreta Baú (25t);24/05/2024;31/05/2024;26/06/2024;?;?;no;?;5;7;0230/0835921029;Agenda Confirmada;Pendente;20%;KEY ACCOUNT REGIONAL;CARRETA;Cliente;EDIWINA GALVAO;DAYANNE M;0;7;26;39;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE2;101-97;SUP FAM 0027;0230/0835;;At. Parcial;461857;SUPERMERCADO DA FAMILIA LTDA;SUP FAMI 01;0;;;24/05/2024;24/05/2024;Jaboatao dos Guararapes;PE;879,2;80;1;921030;28/06/2024;29/06/2024;0,79;no;592719;yes;879,2;80;1;;10152;?;0;Aprovado;23;ANDRE SANTOS;112;Carreta Baú (25t);24/05/2024;31/05/2024;26/06/2024;21/06/2024;?;no;?;5;6;0230/0835921030;Agenda Confirmada;Pendente;1%;KEY ACCOUNT REGIONAL;CARRETA;Cliente;EDIWINA GALVAO;DAYANNE M;0;7;26;36;1;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE2;101-97;SUP FAM 0027;0230/0835;;At. Parcial;461857;SUPERMERCADO DA FAMILIA LTDA;SUP FAMI 01;0;;;24/05/2024;24/05/2024;Jaboatao dos Guararapes;PE;3362,18;260;4;922044;27/06/2024;28/06/2024;2,56;no;593275;yes;3362,18;260;4;;10152;?;0;Aprovado;23;ANDRE SANTOS;106;TOCO (8,5 TON);24/05/2024;05/06/2024;17/06/2024;26/06/2024;?;no;?;5;6;0230/0835922044;Agenda Confirmada;Pendente;3%;KEY ACCOUNT REGIONAL;TOCO;Cliente;EDIWINA GALVAO;DAYANNE M;0;12;12;35;1;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE2;101-02;ATAC. QUALIP;1230/1151;;At. Parcial;488066;ATACAREJO QUALIPRECO LTDA;ATACAR. QUAL;0;;;24/05/2024;24/05/2024;Recife;PE;296,777;42;0,354908573;922263;27/06/2024;28/06/2024;26,25;no;592723;no;296,777;42;0,354908573;;160;?;0;Aprovado;123;ROGERIO;119;VUC;27/05/2024;06/06/2024;25/06/2024;21/06/2024;?;no;?;5;6;1230/1151922263;OK;Pendente;26%;VAREJO;VUC;Cliente;EDIWINA GALVAO;DAYANNE M;3;10;19;35;1;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE2;101-04;LIMA & SILV.;0320/0969;;At. Parcial;477720;LIMA & SILVA MERCADO LTDA;J.E.T.C. AND;0;;;24/05/2024;24/05/2024;Jaboatao dos Guararapes;PE;318,8615;30;0,413966408;921213;01/07/2024;02/07/2024;37,97;no;?;no;0;0;0;;79;?;0;Aprovado;32;EDNALDO LIMA;103;3/4 (3,5 ton);24/05/2024;31/05/2024;13/06/2024;?;?;no;?;5;7;0320/0969921213;OK;Pendente;38%;VAREJO;3/4;Cliente;EDIWINA GALVAO;DAYANNE M;0;7;13;39;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE2;101-04;LIMA & SILV.;0320/0970;;At. Parcial;477720;LIMA & SILVA MERCADO LTDA;J.E.T.C. AND;0;;;24/05/2024;24/05/2024;Jaboatao dos Guararapes;PE;91,902;19;0,137019935;921213;01/07/2024;02/07/2024;48,72;no;?;no;0;0;0;;39;?;0;Aprovado;32;EDNALDO LIMA;103;3/4 (3,5 ton);24/05/2024;31/05/2024;13/06/2024;?;?;no;?;5;7;0320/0970921213;OK;Pendente;49%;VAREJO;3/4;Cliente;EDIWINA GALVAO;DAYANNE M;0;7;13;39;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL SE;101-21;SUP. RECIFE;0515/0839;;At. Parcial;9389;SUPERMERCADO RECIFE LTDA;SUP. RECIFE;0;;;24/05/2024;24/05/2024;ITAPORANGA D'AJUDA;SE;72,4925;9;0,096296296;0;?;?;0;no;?;no;0;0;0;;165;;0;Aprovado;51;MENDONCA;;;24/05/2024;?;?;?;?;no;?;5;0;0515/08390;;;5%;VAREJO;;Cliente;NAIRA RITA;MOZART ALVIM;0;0;0;34;0;no;;SALDOS À CANCELAR
101;CIF;REGIONAL AL;101-17;LEITE & P.02;1310/0992;;At. Parcial;483004;LEITE & PARANHOS LTDA - ME;LEITE & PARA;0;;;24/05/2024;24/05/2024;Maceio;AL;61,271;10;0,112698413;0;?;?;0;no;?;no;0;0;0;;71;;0;Aprovado;131;JACKSON;;;24/05/2024;?;?;?;?;no;?;5;0;1310/09920;;;14%;VAREJO;;Cliente;ANDERSON TEODORO;DAVISON;0;0;0;34;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE3;101-10;BALAIO SUPER;0270/0887;;At. Parcial;459615;BALAIO SUPERMERCADO LTDA - ME;BALAIO SUPER;0;;;25/05/2024;25/05/2024;SURUBIM;PE;1579,837;156;1,900911588;921282;02/07/2024;03/07/2024;35,54;no;?;no;0;0;0;;439;?;0;Aprovado;27;ADRIANO C;110;Truck Baú (13,5t);25/05/2024;31/05/2024;11/06/2024;?;?;no;?;5;7;0270/0887921282;OK;Pendente;36%;VAREJO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;6;11;39;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE3;101-10;SUP. LOPES &;0270/0889;;At. Parcial;476890;SUPERMERCADO LOPES & ASSIS LTDA;BALAIO SUPER;0;;;25/05/2024;25/05/2024;Surubim;PE;2576,268;244;3,078828662;921282;02/07/2024;03/07/2024;34,86;no;?;no;0;0;0;;700;?;0;Aprovado;27;ADRIANO C;110;Truck Baú (13,5t);25/05/2024;31/05/2024;11/06/2024;?;?;no;?;5;7;0270/0889921282;OK;Pendente;35%;VAREJO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;6;11;39;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE1;101-02;ALVO DISTRIB;1190/0353;;At. Parcial;470592;ALVO DISTRIBUIDORA DE COSMETICOS EIRELI EPP;ALVO DISTRIB;0;;;25/05/2024;25/05/2024;Recife;PE;128,38;20;0,238095238;0;?;?;0;no;?;no;0;0;0;;45;;0;Aprovado;119;JEFFERSON M;;;28/05/2024;?;?;?;?;no;?;5;0;1190/03530;;;44%;ATACADO;;Cliente;FABIANO JOSÉ;DAYANNE M;0;0;0;33;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PB;101-41;DCS-DISTRIBU;1750/0272;;At. Parcial;462196;DCS-DISTRIBUIDORA COMERCIAL SILVA LTDA;DCS-DISTRIBU;0;;;25/05/2024;25/05/2024;Sousa;PB;1781,6;160;2;0;?;?;0;no;?;no;0;0;0;;5300;;0;Aprovado;175;CABRAL NETO;;;25/05/2024;?;?;?;?;no;?;5;0;1750/02720;;;3%;ATACADO;;Cliente;CICLEUSA REGINA;DAVISON;0;0;0;33;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PB;101-41;DCS-DISTRIBU;1750/0272;;At. Parcial;462196;DCS-DISTRIBUIDORA COMERCIAL SILVA LTDA;DCS-DISTRIBU;0;;;25/05/2024;25/05/2024;Sousa;PB;23751;1800;25,71428571;922227;28/06/2024;01/07/2024;33,96;no;?;no;0;0;0;;5300;?;0;Aprovado;175;CABRAL NETO;116;Carreta Baú (25t);25/05/2024;06/06/2024;18/06/2024;?;?;no;?;5;6;1750/0272922227;OK;Pendente;34%;ATACADO;CARRETA;Cliente;CICLEUSA REGINA;DAVISON;0;12;12;37;3;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE3;101-97;L CABRAL DIS;1640/0600;;At. Parcial;481023;L CABRAL DISTRIBUIDORA E ATACADO LTDA;L CABRAL DIS;0;;;25/05/2024;27/05/2024;Pesqueira;PE;30495,57;2730;34,9218254;0;?;?;0;no;?;yes;0;0;0;;4943;;0;Aprovado;164;AGAMENON;;;25/05/2024;?;?;?;?;no;?;5;0;1640/06000;;;55%;ATACADO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;0;0;31;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE3;101-97;L CABRAL DIS;1640/0601;;At. Parcial;481023;L CABRAL DISTRIBUIDORA E ATACADO LTDA;L CABRAL DIS;0;;;25/05/2024;27/05/2024;Pesqueira;PE;11752,65;890;13,04761905;0;?;?;0;no;?;yes;0;0;0;;6060;;0;Aprovado;164;AGAMENON;;;27/05/2024;?;?;?;?;no;?;5;0;1640/06010;;;15%;ATACADO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;0;0;31;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE3;101-11;J B S COM;1050/0893;;At. Parcial;3361;J B S COMERCIO ATACADISTA DE ALIM LTDA;J B S COM;0;;;25/05/2024;27/05/2024;GARANHUNS;PE;465,59;61;0,558035714;0;?;?;0;no;?;no;0;0;0;;2255;;0;Aprovado;105;VALDEREZ;;;25/05/2024;?;?;?;?;no;?;5;0;1050/08930;;;3%;ATACADO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;0;0;31;0;no;;SALDOS À CANCELAR
101;CIF;REGIONAL PE3;101-97;BAYTA ATACAR;1640/0602;;At. Parcial;473175;BAYTA ATACAREJO PESQUEIRA LTDA EPP;L N DIST ALI;0;;;25/05/2024;27/05/2024;Pesqueira;PE;6357,1995;572;7,975818577;0;?;?;0;no;?;yes;0;0;0;;1280;;0;Aprovado;164;AGAMENON;;;25/05/2024;?;?;?;?;no;?;5;0;1640/06020;;;45%;ATACADO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;0;0;31;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE3;101-97;BAYTA ATACAR;1640/0603;;At. Parcial;473175;BAYTA ATACAREJO PESQUEIRA LTDA EPP;L N DIST ALI;0;;;25/05/2024;27/05/2024;Pesqueira;PE;8322,6;630;8,876190476;0;?;?;0;no;?;yes;0;0;0;;860;;0;Aprovado;164;AGAMENON;;;25/05/2024;?;?;?;?;no;?;5;0;1640/06030;;;73%;ATACADO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;0;0;31;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL RN2;101-97;PROGRESSO AT;0120/0431;;At. Parcial;4611;PROGRESSO ATACADO LTDA;PROGRESSO AL;0;;;25/05/2024;27/05/2024;NATAL;RN;6059,52;480;8;924279;05/07/2024;08/07/2024;18,06;no;?;yes;0;0;0;;2658;?;0;Aprovado;12;ELIOFÁBIA;110;Truck Baú (13,5t);25/05/2024;21/06/2024;23/06/2024;?;?;no;?;5;7;0120/0431924279;;;18%;ATACADO;TRUCK;Cliente;RIVELLY TAVARES;DAVISON;0;27;2;42;3;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE4;101-46;WALTON SILVA;0260/0552;;At. Parcial;472836;WALTON DA SILVA CASTRO;WALTON SILVA;0;;;25/05/2024;27/05/2024;Campo Alegre de Lourdes;BA;1741,75;145;1,866666667;921447;03/07/2024;04/07/2024;50,88;no;?;no;0;0;0;;285;?;0;Aprovado;26;FLAVIO MAIA;116;Carreta Baú (25t);25/05/2024;01/06/2024;18/06/2024;?;?;no;?;5;7;0260/0552921447;OK;Carga Ofertada;51%;ATACADO;CARRETA;Cliente;FABIANO JOSÉ;DAYANNE M;0;7;17;38;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE3;101-10;FREITAS LIMA;1210/0990;;At. Parcial;470149;FREITAS E LIMA MERCADINHO LTDA ME;SIMONE MARIA;0;;;26/05/2024;27/05/2024;Gravata;PE;112,7125;12;0,147614978;0;?;?;0;no;?;no;0;0;0;;271;;0;Aprovado;121;GEORGE;;;26/05/2024;?;?;?;?;no;?;5;0;1210/09900;;;4%;VAREJO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;0;0;31;0;no;;SALDOS À CANCELAR
101;CIF;REGIONAL PE3;101-10;LEMOS MERCAN;1210/0991;;At. Parcial;462116;LEMOS MERCANTIL DE ALIMENTOS LTDA. - ME.;J P FILHO AL;0;;;26/05/2024;27/05/2024;Gravata;PE;75,428;8;0,105753968;0;?;?;0;no;?;no;0;0;0;;78;;0;Aprovado;121;GEORGE;;;26/05/2024;?;?;?;?;no;?;5;0;1210/09910;;;10%;VAREJO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;0;0;31;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE3;101-10;LEMOS MERCAN;1210/0992;;At. Parcial;462116;LEMOS MERCANTIL DE ALIMENTOS LTDA. - ME.;J P FILHO AL;0;;;26/05/2024;27/05/2024;Gravata;PE;223,72;20;0,261507936;0;?;?;0;no;?;no;0;0;0;;138;;0;Aprovado;121;GEORGE;;;26/05/2024;?;?;?;?;no;?;5;0;1210/09920;;;14%;VAREJO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;0;0;31;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE3;101-10;J P DE LEMOS;1210/0993;;At. Parcial;460822;J P DE LEMOS & CIA LTDA;J P FILHO AL;0;;;26/05/2024;27/05/2024;Gravata;PE;137,507;17;0,199243698;0;?;?;0;no;?;no;0;0;0;;118;;0;Aprovado;121;GEORGE;;;26/05/2024;?;?;?;?;no;?;5;0;1210/09930;;;14%;VAREJO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;0;0;31;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE3;101-10;J P DE LEMOS;1210/0994;;At. Parcial;460822;J P DE LEMOS & CIA LTDA;J P FILHO AL;0;;;26/05/2024;27/05/2024;Gravata;PE;206,185;22;0,24905914;0;?;?;0;no;?;no;0;0;0;;148;;0;Aprovado;121;GEORGE;;;26/05/2024;?;?;?;?;no;?;5;0;1210/09940;;;15%;VAREJO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;0;0;31;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE3;101-10;LEMOS SUPERM;1210/1006;;At. Parcial;1173;LEMOS SUPERMERCADO LTDA ME;J P FILHO AL;0;;;26/05/2024;27/05/2024;GRAVATA;PE;332,875;25;0,467948718;0;?;?;0;no;?;no;0;0;0;;230;;0;Aprovado;121;GEORGE;;;26/05/2024;?;?;?;?;no;?;5;0;1210/10060;;;11%;VAREJO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;0;0;31;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE3;101-10;LEMOS SUPERM;1210/1008;;At. Parcial;1173;LEMOS SUPERMERCADO LTDA ME;J P FILHO AL;0;;;26/05/2024;27/05/2024;GRAVATA;PE;35,025;5;0,055555556;0;?;?;0;no;?;no;0;0;0;;71;;0;Aprovado;121;GEORGE;;;26/05/2024;?;?;?;?;no;?;5;0;1210/10080;;;7%;VAREJO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;0;0;31;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE3;101-04;BONANCA MERC;1210/1009;;At. Parcial;480899;BONANCA MERCADINHO LTDA;BONANCA MERC;0;;;26/05/2024;27/05/2024;Moreno;PE;85,099;12;0,115333333;0;?;?;0;no;?;no;0;0;0;;135;;0;Aprovado;121;GEORGE;;;27/05/2024;?;?;?;?;no;?;5;0;1210/10090;;;9%;VAREJO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;0;0;31;0;no;;SALDOS À DEFINIR
